id,cx,cy,frames,detections,top_class,avg_score
1164,650.0,237.0,2,2,unknown,0.0
1165,744.3333333333334,389.0,3,3,unknown,0.0
1166,780.3333333333334,586.0,3,3,unknown,0.0
1167,800.5,67.5,2,2,unknown,0.0
1168,801.5,88.0,2,2,unknown,0.0
1169,812.0,395.2,4,5,unknown,0.0
1170,806.5,313.5,2,2,unknown,0.0
1171,820.6666666666666,357.3333333333333,3,3,unknown,0.0
1172,829.5,438.5,2,2,unknown,0.0
1173,838.0,12.333333333333334,3,3,unknown,0.0
1174,879.0,451.5,2,2,unknown,0.0
1175,893.0,113.33333333333333,3,3,unknown,0.0
1176,914.0,202.5,2,2,unknown,0.0
1177,928.6666666666666,487.3333333333333,1,3,unknown,0.0
1178,956.3333333333334,114.0,3,3,unknown,0.0
1179,952.75,422.25,4,4,unknown,0.0
1180,964.0,73.0,3,3,unknown,0.0
1181,964.5,103.0,2,2,unknown,0.0
1182,1017.5,147.0,2,2,unknown,0.0
1183,1112.25,132.5,3,4,unknown,0.0
1184,1108.5,377.0,2,2,unknown,0.0
1185,1124.5,148.0,2,2,unknown,0.0
1186,1141.25,369.0,4,4,unknown,0.0
1187,1149.0,152.33333333333334,2,3,unknown,0.0
1188,1228.5,434.0,2,2,unknown,0.0
1189,0.0,575.5,2,2,unknown,0.0
1190,20.0,450.0,1,2,unknown,0.0
1191,47.5,397.5,2,2,unknown,0.0
1192,86.66666666666667,193.0,3,3,unknown,0.0
1193,99.0,605.0,2,2,unknown,0.0
1194,211.6,11.6,4,5,unknown,0.0
1195,285.0,193.33333333333334,3,3,unknown,0.0
1196,335.0,137.5,2,2,unknown,0.0
1197,389.1666666666667,7.0,3,6,unknown,0.0
1198,493.0,240.0,1,2,unknown,0.0
1199,503.6666666666667,131.0,2,3,unknown,0.0
1200,529.0,200.5,2,2,unknown,0.0
1201,556.0,309.5,2,2,unknown,0.0
1202,573.0,240.0,2,2,unknown,0.0
1203,601.6666666666666,11.0,3,3,unknown,0.0
1204,639.0,260.0,3,3,unknown,0.0
1205,683.5,114.5,2,2,unknown,0.0
1206,722.6666666666666,321.3333333333333,3,3,unknown,0.0
1207,740.5,477.0,2,2,unknown,0.0
1208,767.5,320.5,2,2,unknown,0.0
1209,812.0,467.0,2,3,unknown,0.0
1210,853.3333333333334,201.66666666666666,2,3,unknown,0.0
1211,863.0,428.5,2,2,unknown,0.0
1212,914.0,126.5,2,2,unknown,0.0
1213,948.0,389.3333333333333,3,3,unknown,0.0
1214,1008.3333333333334,84.66666666666667,3,3,unknown,0.0
1215,1041.0,111.5,2,2,unknown,0.0
1216,1060.5,322.0,2,2,unknown,0.0
1217,1066.0,427.0,2,2,unknown,0.0
1218,1076.5,280.25,3,4,unknown,0.0
1219,1083.6666666666667,99.66666666666667,3,3,unknown,0.0
1220,1117.5,9.5,2,2,unknown,0.0
1221,1116.0,65.66666666666667,3,3,unknown,0.0
1222,1150.0,314.5,2,2,unknown,0.0
1223,1159.0,200.33333333333334,3,3,unknown,0.0
1224,1185.0,251.5,2,2,unknown,0.0
1225,1201.0,7.5,2,2,unknown,0.0
1226,1222.6666666666667,371.6666666666667,3,3,unknown,0.0
1227,1232.5,410.0,2,2,unknown,0.0
1228,1229.5,574.5,1,2,unknown,0.0
1229,0.5,659.0,2,2,unknown,0.0
1230,57.5,622.0,1,2,unknown,0.0
1231,98.5,650.5,2,2,unknown,0.0
1232,110.5,508.0,2,2,unknown,0.0
1233,125.5,95.5,2,2,unknown,0.0
1234,194.33333333333334,204.66666666666666,2,3,unknown,0.0
1235,186.5,73.5,2,2,unknown,0.0
1236,212.5,335.5,2,2,unknown,0.0
1237,333.5,83.0,2,2,unknown,0.0
1238,495.0,282.0,2,2,unknown,0.0
1239,609.0,279.0,2,3,unknown,0.0
1240,628.5,188.5,2,2,unknown,0.0
1241,692.3333333333334,225.66666666666666,3,3,unknown,0.0
1242,787.0,473.0,2,2,unknown,0.0
1243,791.5,201.75,4,4,unknown,0.0
1244,802.0,423.0,2,2,unknown,0.0
1245,864.0,288.0,2,2,unknown,0.0
1246,867.0,363.0,2,2,unknown,0.0
1247,876.0,239.0,2,2,unknown,0.0
1248,894.5,205.5,2,2,unknown,0.0
1249,902.0,280.6666666666667,2,3,unknown,0.0
1250,956.75,455.0,2,4,unknown,0.0
1251,1003.5,105.0,2,2,unknown,0.0
1252,1022.5,419.5,2,2,unknown,0.0
1253,1031.5,65.5,2,2,unknown,0.0
1254,1034.5,186.0,2,2,unknown,0.0
1255,1045.5,474.5,1,2,unknown,0.0
1256,1072.0,3.0,2,2,unknown,0.0
1257,1076.0,244.0,2,3,unknown,0.0
1258,1121.3333333333333,571.6666666666666,2,3,unknown,0.0
1259,1137.0,475.5,2,2,unknown,0.0
1260,1140.5,229.0,2,2,unknown,0.0
1261,1148.0,80.0,2,3,unknown,0.0
1262,1163.2857142857142,682.8571428571429,5,7,unknown,0.0
1263,1183.0,501.0,2,2,unknown,0.0
1264,1236.0,618.0,2,2,unknown,0.0
1265,1256.5,484.5,2,2,unknown,0.0
1266,55.5,367.5,4,4,unknown,0.0
1267,170.5,320.0,1,2,unknown,0.0
1268,236.0,101.5,2,2,unknown,0.0
1269,265.0,116.5,1,2,unknown,0.0
1270,285.0,0.0,1,2,unknown,0.0
1271,819.8,187.6,4,5,unknown,0.0
1272,840.5,145.0,2,2,unknown,0.0
1273,536.0,2.0,2,2,unknown,0.0
1274,813.5,640.5,2,2,unknown,0.0
1275,87.5,527.5,2,2,unknown,0.0
1276,217.0,646.0,2,2,unknown,0.0
1277,290.5,142.0,1,2,unknown,0.0
1278,548.0,656.5,2,2,unknown,0.0
1279,559.0,696.5,2,2,unknown,0.0
1280,1.0,181.66666666666666,2,3,unknown,0.0
1281,0.0,226.0,3,3,unknown,0.0
1282,0.0,248.0,2,2,unknown,0.0
1283,0.0,286.0,3,3,unknown,0.0
1284,1.6,516.9,9,10,unknown,0.0
1285,3.2,599.0,5,5,unknown,0.0
1286,24.833333333333332,251.33333333333334,4,6,unknown,0.0
1287,31.5,432.5,2,2,unknown,0.0
1288,49.0,632.0,2,2,unknown,0.0
1289,44.2,199.4,4,5,unknown,0.0
1290,62.666666666666664,569.0,3,3,unknown,0.0
1291,70.25,235.5,3,4,unknown,0.0
1292,77.875,697.125,6,8,unknown,0.0
1293,77.25,657.5,3,4,unknown,0.0
1294,76.33333333333333,500.0,2,3,unknown,0.0
1295,101.66666666666667,352.6666666666667,3,3,unknown,0.0
1296,105.5,569.0,2,2,unknown,0.0
1297,115.66666666666667,305.0,3,3,unknown,0.0
1298,127.5,333.5,2,2,unknown,0.0
1299,141.5,589.0,2,2,unknown,0.0
1300,165.5,520.5,2,2,unknown,0.0
1301,165.66666666666666,277.3333333333333,3,3,unknown,0.0
1302,169.5,399.0,1,2,unknown,0.0
1303,166.4,449.8,5,5,unknown,0.0
1304,174.5,643.5,2,2,unknown,0.0
1305,180.0,573.5,2,2,unknown,0.0
1306,188.75,557.0,4,4,unknown,0.0
1307,197.33333333333334,527.0,3,3,unknown,0.0
1308,184.4,347.8,5,5,unknown,0.0
1309,204.5,682.0,2,2,unknown,0.0
1310,210.0,406.0,1,2,unknown,0.0
1311,215.33333333333334,560.6666666666666,3,3,unknown,0.0
1312,208.5,457.0,4,4,unknown,0.0
1313,219.0,378.0,2,3,unknown,0.0
1314,220.33333333333334,278.3333333333333,3,3,unknown,0.0
1315,254.0,483.3333333333333,2,3,unknown,0.0
1316,262.25,351.0,4,4,unknown,0.0
1317,293.5,522.5,1,2,unknown,0.0
1318,312.0,329.6666666666667,3,3,unknown,0.0
1319,304.6666666666667,621.3333333333334,3,3,unknown,0.0
1320,327.0,558.5,2,2,unknown,0.0
1321,367.6666666666667,613.6666666666666,3,3,unknown,0.0
1322,384.5,505.5,3,4,unknown,0.0
1323,392.5,701.0,2,2,unknown,0.0
1324,400.0,311.5,1,2,unknown,0.0
1325,417.8,452.8,4,5,unknown,0.0
1326,436.0,695.6666666666666,3,3,unknown,0.0
1327,471.4,596.8,3,5,unknown,0.0
1328,476.0,512.5,1,2,unknown,0.0
1329,523.5,293.5,2,2,unknown,0.0
1330,539.4285714285714,426.0,5,7,unknown,0.0
1331,528.3333333333334,586.3333333333334,3,3,unknown,0.0
1332,559.5,573.5,2,2,unknown,0.0
1333,590.7142857142857,611.1428571428571,4,7,unknown,0.0
1334,597.0,637.3333333333334,2,3,unknown,0.0
1335,598.0,314.5,2,2,unknown,0.0
1336,624.0,631.5,2,2,unknown,0.0
1337,639.5,246.0,2,2,unknown,0.0
1338,655.75,131.5,2,4,unknown,0.0
1339,641.0,186.0,2,2,unknown,0.0
1340,673.25,209.0,3,4,unknown,0.0
1341,677.0,278.0,1,2,unknown,0.0
1342,684.0,512.0,1,2,unknown,0.0
1343,710.5,408.0,4,4,unknown,0.0
1344,720.0,661.5,2,2,unknown,0.0
1345,744.5,601.5,2,2,unknown,0.0
1346,771.125,526.0,7,8,unknown,0.0
1347,764.0,695.0,1,2,unknown,0.0
1348,766.3333333333334,201.66666666666666,3,3,unknown,0.0
1349,771.5714285714286,161.28571428571428,5,7,unknown,0.0
1350,781.0,343.5,4,4,unknown,0.0
1351,799.0,542.5,2,2,unknown,0.0
1352,800.0,428.0,1,2,unknown,0.0
1353,807.0,171.0,2,2,unknown,0.0
1354,806.3333333333334,597.6666666666666,3,3,unknown,0.0
1355,829.5,582.0,2,2,unknown,0.0
1356,825.6666666666666,106.33333333333333,3,3,unknown,0.0
1357,828.5,402.5,2,2,unknown,0.0
1358,840.0,648.0,2,2,unknown,0.0
1359,858.6666666666666,71.66666666666667,1,3,unknown,0.0
1360,890.0,340.0,2,2,unknown,0.0
1361,904.6,207.8,4,5,unknown,0.0
1362,921.6666666666666,122.66666666666667,3,3,unknown,0.0
1363,910.3333333333334,448.3333333333333,3,3,unknown,0.0
1364,936.5,137.5,4,4,unknown,0.0
1365,940.5,307.0,2,2,unknown,0.0
1366,947.4,706.4,4,5,unknown,0.0
1367,936.6666666666666,540.6666666666666,3,3,unknown,0.0
1368,946.5,654.5,2,2,unknown,0.0
1369,962.4,181.0,4,5,unknown,0.0
1370,960.5,73.0,2,2,unknown,0.0
1371,968.5,401.0,2,2,unknown,0.0
1372,971.75,605.0,3,4,unknown,0.0
1373,969.3333333333334,353.6666666666667,2,3,unknown,0.0
1374,968.25,101.75,4,4,unknown,0.0
1375,976.5,46.5,2,2,unknown,0.0
1376,975.6666666666666,640.3333333333334,3,3,unknown,0.0
1377,984.3333333333334,577.6666666666666,2,3,unknown,0.0
1378,998.0,414.0,2,2,unknown,0.0
1379,1003.0,40.0,2,2,unknown,0.0
1380,1023.8,573.8,4,5,unknown,0.0
1381,1035.3333333333333,286.6666666666667,3,3,unknown,0.0
1382,1037.8,670.0,3,5,unknown,0.0
1383,1053.6,43.2,2,5,unknown,0.0
1384,1053.0,297.0,2,2,unknown,0.0
1385,1062.0,418.0,2,2,unknown,0.0
1386,1077.0,286.0,2,2,unknown,0.0
1387,1108.5,434.5,3,4,unknown,0.0
1388,1103.3333333333333,10.5,6,6,unknown,0.0
1389,1120.0,203.5,1,2,unknown,0.0
1390,1118.3333333333333,578.0,3,3,unknown,0.0
1391,1155.0,297.5,6,10,unknown,0.0
1392,1136.5,384.5,2,2,unknown,0.0
1393,1136.0,517.5,4,4,unknown,0.0
1394,1144.5,573.5,2,2,unknown,0.0
1395,1153.5,593.5,4,4,unknown,0.0
1396,1160.5,500.1666666666667,6,6,unknown,0.0
1397,1162.0,93.0,2,2,unknown,0.0
1398,1173.5,564.25,3,4,unknown,0.0
1399,1180.0,5.333333333333333,3,3,unknown,0.0
1400,1193.5,311.5,2,2,unknown,0.0
1401,1209.6,250.4,3,5,unknown,0.0
1402,1207.5,330.5,1,2,unknown,0.0
1403,1205.1666666666667,552.6666666666666,5,6,unknown,0.0
1404,1216.0,420.6666666666667,2,3,unknown,0.0
1405,1227.0,508.0,2,2,unknown,0.0
1406,1231.5,99.5,2,2,unknown,0.0
1407,1240.0,16.0,2,2,unknown,0.0
1408,1241.75,308.25,4,4,unknown,0.0
1409,1249.5,412.0,2,2,unknown,0.0
1410,1254.3333333333333,512.1666666666666,5,6,unknown,0.0
1411,7.888888888888889,417.6666666666667,6,9,unknown,0.0
1412,2.625,634.5,7,8,unknown,0.0
1413,4.0,149.0,3,3,unknown,0.0
1414,25.0,488.3333333333333,3,3,unknown,0.0
1415,16.5,466.875,8,8,unknown,0.0
1416,64.5,529.5,2,2,unknown,0.0
1417,80.5,617.5,2,2,unknown,0.0
1418,82.66666666666667,549.0,3,3,unknown,0.0
1419,104.66666666666667,696.3333333333334,3,3,unknown,0.0
1420,117.63636363636364,435.0,7,11,unknown,0.0
1421,145.25,638.75,4,4,unknown,0.0
1422,162.0,374.0,2,2,unknown,0.0
1423,180.75,609.25,3,4,unknown,0.0
1424,243.0,626.5,2,2,unknown,0.0
1425,271.0,643.0,2,2,unknown,0.0
1426,315.3333333333333,422.3333333333333,3,3,unknown,0.0
1427,348.0,457.6666666666667,2,3,unknown,0.0
1428,354.0,389.0,1,2,unknown,0.0
1429,397.1111111111111,669.0,5,9,unknown,0.0
1430,405.75,655.0,4,4,unknown,0.0
1431,424.6666666666667,659.3333333333334,3,3,unknown,0.0
1432,446.5,423.0,1,2,unknown,0.0
1433,453.0,506.5,2,2,unknown,0.0
1434,486.0,451.5,2,2,unknown,0.0
1435,536.5,594.0,1,2,unknown,0.0
1436,577.0,435.0,2,2,unknown,0.0
1437,677.25,690.25,4,4,unknown,0.0
1438,720.6666666666666,155.0,1,3,unknown,0.0
1439,717.0,131.25,7,8,unknown,0.0
1440,710.4,527.8,5,5,unknown,0.0
1441,736.5,354.0,1,2,unknown,0.0
1442,752.0,184.0,4,5,unknown,0.0
1443,751.5,20.6,8,10,unknown,0.0
1444,781.0,456.5,2,2,unknown,0.0
1445,794.0,441.0,1,2,unknown,0.0
1446,809.3333333333334,671.6666666666666,3,3,unknown,0.0
1447,830.1666666666666,15.833333333333334,5,6,unknown,0.0
1448,825.1428571428571,253.85714285714286,6,7,unknown,0.0
1449,855.5,627.5,2,2,unknown,0.0
1450,864.625,347.0,7,8,unknown,0.0
1451,855.5,522.5,2,2,unknown,0.0
1452,877.1666666666666,699.3333333333334,5,6,unknown,0.0
1453,870.4,631.8,5,5,unknown,0.0
1454,875.8,37.8,5,5,unknown,0.0
1455,891.0,656.0,2,2,unknown,0.0
1456,902.2,562.6,4,5,unknown,0.0
1457,910.3333333333334,594.0,3,3,unknown,0.0
1458,896.0,235.0,3,3,unknown,0.0
1459,914.3333333333334,16.333333333333332,3,3,unknown,0.0
1460,911.0,478.5,2,2,unknown,0.0
1461,911.0,176.5,2,2,unknown,0.0
1462,925.0,76.33333333333333,3,3,unknown,0.0
1463,941.6,427.8,4,5,unknown,0.0
1464,963.0,625.5,2,2,unknown,0.0
1465,970.5,201.0,1,2,unknown,0.0
1466,988.0,103.5,2,2,unknown,0.0
1467,1000.25,124.0,3,4,unknown,0.0
1468,1023.0,309.0,2,2,unknown,0.0
1469,1022.5,708.5,2,2,unknown,0.0
1470,1031.4,17.6,4,5,unknown,0.0
1471,1040.5,182.0,2,2,unknown,0.0
1472,1037.6666666666667,603.0,3,3,unknown,0.0
1473,1040.0,339.0,2,2,unknown,0.0
1474,1061.0,562.6,5,5,unknown,0.0
1475,1051.0,243.66666666666666,3,3,unknown,0.0
1476,1059.6666666666667,113.33333333333333,3,3,unknown,0.0
1477,1075.6666666666667,19.333333333333332,3,3,unknown,0.0
1478,1113.2,540.6,3,5,unknown,0.0
1479,1109.0,690.5,3,4,unknown,0.0
1480,1117.3333333333333,473.0,3,3,unknown,0.0
1481,1119.5,678.0,2,2,unknown,0.0
1482,1119.5,590.5,2,2,unknown,0.0
1483,1144.7142857142858,131.57142857142858,5,7,unknown,0.0
1484,1155.0,158.5,2,2,unknown,0.0
1485,1185.8333333333333,602.8333333333334,5,6,unknown,0.0
1486,1183.0,629.0,2,2,unknown,0.0
1487,1188.0,656.3333333333334,3,3,unknown,0.0
1488,1191.0,71.0,2,2,unknown,0.0
1489,1206.0,120.5,2,2,unknown,0.0
1490,1216.0,656.0,2,2,unknown,0.0
1491,1217.5,47.0,2,2,unknown,0.0
1492,1248.6,581.6,5,5,unknown,0.0
1493,1245.0,74.5,2,2,unknown,0.0
1494,1252.0,185.5,2,2,unknown,0.0
1495,7.5,160.0,1,2,unknown,0.0
1496,1.7142857142857142,327.57142857142856,6,7,unknown,0.0
1497,7.5,403.0,2,2,unknown,0.0
1498,11.0,660.0,3,3,unknown,0.0
1499,34.833333333333336,642.6666666666666,5,6,unknown,0.0
1500,37.5,608.0,1,2,unknown,0.0
1501,61.0,683.0,2,2,unknown,0.0
1502,53.6,604.8,5,5,unknown,0.0
1503,82.75,403.75,3,4,unknown,0.0
1504,125.5,669.5,2,2,unknown,0.0
1505,184.6,664.8,4,5,unknown,0.0
1506,212.0,342.5,2,2,unknown,0.0
1507,220.0,702.0,2,2,unknown,0.0
1508,231.0,527.75,3,4,unknown,0.0
1509,239.0,512.5,2,2,unknown,0.0
1510,271.0,562.5,2,2,unknown,0.0
1511,302.0,546.3333333333334,2,3,unknown,0.0
1512,313.5,237.0,2,2,unknown,0.0
1513,323.5,396.5,2,2,unknown,0.0
1514,327.5,359.5,2,2,unknown,0.0
1515,349.0,593.3333333333334,2,3,unknown,0.0
1516,395.0,354.5,1,2,unknown,0.0
1517,425.5,634.5,2,2,unknown,0.0
1518,462.0,540.5,5,6,unknown,0.0
1519,466.0,330.5,2,2,unknown,0.0
1520,467.8,490.6,5,5,unknown,0.0
1521,492.2,543.0,4,5,unknown,0.0
1522,521.0,422.0,2,2,unknown,0.0
1523,579.0,356.0,2,2,unknown,0.0
1524,585.5,419.5,2,2,unknown,0.0
1525,627.5,598.0,1,2,unknown,0.0
1526,640.4,432.4,5,5,unknown,0.0
1527,661.0,650.0,2,2,unknown,0.0
1528,717.0,15.0,2,2,unknown,0.0
1529,716.0,567.0,2,2,unknown,0.0
1530,726.75,306.0,4,4,unknown,0.0
1531,743.0,107.0,2,2,unknown,0.0
1532,757.3333333333334,627.6666666666666,2,3,unknown,0.0
1533,760.4,375.6,3,5,unknown,0.0
1534,766.3333333333334,73.33333333333333,5,6,unknown,0.0
1535,776.0,495.0,3,3,unknown,0.0
1536,774.5,27.5,4,4,unknown,0.0
1537,822.8571428571429,503.0,6,7,unknown,0.0
1538,807.3333333333334,374.3333333333333,3,3,unknown,0.0
1539,830.5,297.5,2,2,unknown,0.0
1540,815.125,446.5,7,8,unknown,0.0
1541,849.3333333333334,231.66666666666666,3,3,unknown,0.0
1542,874.4,440.6,4,5,unknown,0.0
1543,884.6666666666666,194.66666666666666,2,3,unknown,0.0
1544,900.0,52.666666666666664,3,3,unknown,0.0
1545,908.0,110.0,2,3,unknown,0.0
1546,908.0,703.5,2,2,unknown,0.0
1547,914.5,656.5,2,2,unknown,0.0
1548,922.0,189.33333333333334,3,3,unknown,0.0
1549,932.75,592.25,4,4,unknown,0.0
1550,929.5,684.5,2,2,unknown,0.0
1551,934.5,497.0,1,2,unknown,0.0
1552,951.8333333333334,246.33333333333334,5,6,unknown,0.0
1553,943.1666666666666,329.0,4,6,unknown,0.0
1554,945.0,605.5,2,2,unknown,0.0
1555,977.5,450.5,2,2,unknown,0.0
1556,993.5,171.75,4,4,unknown,0.0
1557,994.5,555.5,2,2,unknown,0.0
1558,999.25,525.75,3,4,unknown,0.0
1559,1009.0,352.0,1,2,unknown,0.0
1560,1033.5,216.0,2,2,unknown,0.0
1561,1061.5,255.5,4,4,unknown,0.0
1562,1056.75,519.25,7,8,unknown,0.0
1563,1100.0,602.5,1,2,unknown,0.0
1564,1096.6666666666667,309.3333333333333,3,3,unknown,0.0
1565,1116.0,353.0,2,2,unknown,0.0
1566,1144.0,665.0,5,6,unknown,0.0
1567,1138.0,35.77777777777778,7,9,unknown,0.0
1568,1143.5,449.5,2,2,unknown,0.0
1569,1149.6666666666667,395.0,3,3,unknown,0.0
1570,1181.0,455.5,2,2,unknown,0.0
1571,1194.0,95.5,2,2,unknown,0.0
1572,1255.5,675.0,3,4,unknown,0.0
1573,1.0,270.1666666666667,5,6,unknown,0.0
1574,0.0,472.0,3,3,unknown,0.0
1575,0.0,545.5,2,2,unknown,0.0
1576,0.3333333333333333,578.6666666666666,3,3,unknown,0.0
1577,36.75,527.5,3,4,unknown,0.0
1578,49.5,649.5,2,2,unknown,0.0
1579,73.33333333333333,470.3333333333333,3,3,unknown,0.0
1580,83.66666666666667,499.6666666666667,2,3,unknown,0.0
1581,103.66666666666667,590.0,3,3,unknown,0.0
1582,110.5,627.0,3,4,unknown,0.0
1583,164.0,424.8,3,5,unknown,0.0
1584,189.0,394.6666666666667,3,3,unknown,0.0
1585,229.0,351.5,2,2,unknown,0.0
1586,235.6,578.4,4,5,unknown,0.0
1587,424.6666666666667,496.0,3,3,unknown,0.0
1588,452.5,355.0,1,2,unknown,0.0
1589,479.5,677.0,3,4,unknown,0.0
1590,526.3333333333334,194.0,3,3,unknown,0.0
1591,537.3333333333334,506.3333333333333,3,3,unknown,0.0
1592,537.5,446.5,1,2,unknown,0.0
1593,549.5,550.75,4,4,unknown,0.0
1594,553.0,524.0,2,2,unknown,0.0
1595,593.5,536.0,4,6,unknown,0.0
1596,625.0,680.6666666666666,2,3,unknown,0.0
1597,642.3333333333334,464.1666666666667,5,6,unknown,0.0
1598,649.5,565.5,2,2,unknown,0.0
1599,655.0,424.0,2,2,unknown,0.0
1600,717.5,361.5,2,2,unknown,0.0
1601,714.0,383.5,2,2,unknown,0.0
1602,751.0,34.0,2,2,unknown,0.0
1603,775.6666666666666,684.6666666666666,3,3,unknown,0.0
1604,802.3333333333334,187.0,5,6,unknown,0.0
1605,811.5,328.75,3,4,unknown,0.0
1606,838.0,129.0,2,2,unknown,0.0
1607,839.0,357.6666666666667,2,3,unknown,0.0
1608,842.5,338.5,2,2,unknown,0.0
1609,867.0,260.5,2,2,unknown,0.0
1610,906.0,277.0,2,2,unknown,0.0
1611,914.0,633.0,2,2,unknown,0.0
1612,923.0,298.5,2,2,unknown,0.0
1613,940.3333333333334,33.666666666666664,3,3,unknown,0.0
1614,961.0,216.25,4,4,unknown,0.0
1615,962.3333333333334,578.6666666666666,3,3,unknown,0.0
1616,982.6666666666666,16.833333333333332,4,6,unknown,0.0
1617,973.0,549.0,2,2,unknown,0.0
1618,996.0,227.75,3,4,unknown,0.0
1619,991.0,662.0,3,4,unknown,0.0
1620,995.0,324.2,5,5,unknown,0.0
1621,1006.5,489.5,2,2,unknown,0.0
1622,1025.5,388.6666666666667,5,6,unknown,0.0
1623,1017.6666666666666,613.0,3,3,unknown,0.0
1624,1039.0,528.0,1,2,unknown,0.0
1625,1082.5,192.5,4,4,unknown,0.0
1626,1095.5,32.5,2,2,unknown,0.0
1627,1097.3333333333333,606.3333333333334,2,3,unknown,0.0
1628,1112.0,272.0,1,2,unknown,0.0
1629,1121.0,627.5,2,2,unknown,0.0
1630,1150.5,533.0,2,2,unknown,0.0
1631,1158.5,117.5,2,2,unknown,0.0
1632,1175.75,327.75,3,4,unknown,0.0
1633,1189.75,486.5,4,4,unknown,0.0
1634,1203.0,376.5,2,2,unknown,0.0
1635,1208.5,185.0,1,2,unknown,0.0
1636,1210.6666666666667,316.0,2,3,unknown,0.0
1637,51.0,381.25,4,4,unknown,0.0
1638,130.66666666666666,516.3333333333334,3,3,unknown,0.0
1639,283.6,449.6,4,5,unknown,0.0
1640,295.3333333333333,595.3333333333334,3,3,unknown,0.0
1641,313.5,446.5,3,4,unknown,0.0
1642,386.4,696.8,4,5,unknown,0.0
1643,511.75,565.25,4,4,unknown,0.0
1644,627.0,471.6666666666667,3,3,unknown,0.0
1645,665.2,519.4,4,5,unknown,0.0
1646,680.5,533.0,1,2,unknown,0.0
1647,712.0,494.5,1,2,unknown,0.0
1648,719.5,656.5,2,2,unknown,0.0
1649,722.25,105.25,4,4,unknown,0.0
1650,745.0,368.0,4,4,unknown,0.0
1651,777.5,206.0,4,4,unknown,0.0
1652,807.5,144.0,2,2,unknown,0.0
1653,824.5,573.0,3,4,unknown,0.0
1654,846.0,489.0,2,2,unknown,0.0
1655,848.0,650.5,2,2,unknown,0.0
1656,887.3333333333334,22.666666666666668,3,3,unknown,0.0
1657,910.0,390.5,2,2,unknown,0.0
1658,915.0,327.25,4,4,unknown,0.0
1659,971.0,79.66666666666667,2,3,unknown,0.0
1660,1026.5,449.0,2,2,unknown,0.0
1661,1026.0,44.666666666666664,2,3,unknown,0.0
1662,1079.5,486.0,1,2,unknown,0.0
1663,1070.5,395.25,4,4,unknown,0.0
1664,1083.5,330.5,1,2,unknown,0.0
1665,1096.3333333333333,242.83333333333334,4,6,unknown,0.0
1666,1108.75,411.75,4,4,unknown,0.0
1667,1156.75,424.75,4,4,unknown,0.0
1668,1179.0,186.0,3,4,unknown,0.0
1669,1188.0,685.0,4,4,unknown,0.0
1670,1209.75,427.25,4,4,unknown,0.0
1671,1216.5,578.5,2,2,unknown,0.0
1672,1206.3333333333333,640.6666666666666,3,3,unknown,0.0
1673,1212.25,328.5,4,4,unknown,0.0
1674,1229.5,602.0,2,2,unknown,0.0
1675,1255.3333333333333,298.0,2,3,unknown,0.0
1676,0.0,240.0,2,2,unknown,0.0
1677,3.0,300.0,2,2,unknown,0.0
1678,0.16666666666666666,375.3333333333333,4,6,unknown,0.0
1679,3.3333333333333335,191.66666666666666,3,3,unknown,0.0
1680,26.5,465.0,2,2,unknown,0.0
1681,13.0,694.5,3,4,unknown,0.0
1682,133.66666666666666,404.0,3,3,unknown,0.0
1683,128.0,609.0,2,2,unknown,0.0
1684,143.0,340.0,2,2,unknown,0.0
1685,178.75,495.5,3,4,unknown,0.0
1686,199.66666666666666,596.3333333333334,2,3,unknown,0.0
1687,222.0,408.3333333333333,2,3,unknown,0.0
1688,239.0,538.8,3,5,unknown,0.0
1689,253.25,485.5,3,4,unknown,0.0
1690,255.0,674.0,2,2,unknown,0.0
1691,325.0,705.0,3,3,unknown,0.0
1692,345.0,691.5,2,2,unknown,0.0
1693,526.0,622.25,3,4,unknown,0.0
1694,549.5,100.5,2,2,unknown,0.0
1695,574.5,364.0,2,2,unknown,0.0
1696,577.3333333333334,482.3333333333333,2,3,unknown,0.0
1697,588.3333333333334,159.0,3,3,unknown,0.0
1698,590.6666666666666,587.0,3,3,unknown,0.0
1699,589.0,640.0,2,2,unknown,0.0
1700,587.5,246.0,2,2,unknown,0.0
1701,626.0,220.0,2,2,unknown,0.0
1702,655.1666666666666,158.66666666666666,4,6,unknown,0.0
1703,648.0,195.0,2,2,unknown,0.0
1704,673.0,312.0,2,2,unknown,0.0
1705,692.0,370.0,2,2,unknown,0.0
1706,710.0,435.75,3,4,unknown,0.0
1707,704.3333333333334,332.3333333333333,2,3,unknown,0.0
1708,696.6666666666666,111.33333333333333,3,3,unknown,0.0
1709,709.5,6.5,2,2,unknown,0.0
1710,727.0,625.0,2,2,unknown,0.0
1711,778.6666666666666,376.55555555555554,8,9,unknown,0.0
1712,764.0,704.0,2,2,unknown,0.0
1713,778.0,457.0,3,3,unknown,0.0
1714,789.0,32.5,3,4,unknown,0.0
1715,795.3333333333334,57.333333333333336,3,3,unknown,0.0
1716,821.5,358.0,1,2,unknown,0.0
1717,814.0,698.5,2,2,unknown,0.0
1718,876.0,543.5,2,2,unknown,0.0
1719,898.0,121.66666666666667,2,3,unknown,0.0
1720,927.75,499.0,4,4,unknown,0.0
1721,952.3333333333334,457.0,3,3,unknown,0.0
1722,957.6666666666666,483.6666666666667,2,3,unknown,0.0
1723,958.25,132.0,6,8,unknown,0.0
